1b:24:21:04:d4:35,10.86148,-90
1b:24:21:04:d4:35,11.406782,-95
1b:24:21:04:d4:35,14.4063,-80
1b:24:21:04:d4:35,15.498645,-79
1b:24:21:04:d4:35,17.161455,-90
1b:24:21:04:d4:35,17.989031,-79
1b:24:21:04:d4:35,20.190507,-85
1b:24:21:04:d4:35,20.738032,-86
1b:24:21:04:d4:35,21.291035,-83
1b:24:21:04:d4:35,21.565106,-84
1b:24:21:04:d4:35,22.39101,-82
1b:24:21:04:d4:35,24.05476,-85
1b:24:21:04:d4:35,26.260347,-81
1b:24:21:04:d4:35,27.934993,-88
1b:24:21:04:d4:35,28.766294,-81
1b:24:21:04:d4:35,29.601387,-83
1b:24:21:04:d4:35,30.432572,-83
1b:24:21:04:d4:35,30.986538,-91
1b:24:21:04:d4:35,32.085397,-88
1b:24:21:04:d4:35,33.184034,-88
1b:24:21:04:d4:35,34.000407,-93
1b:24:21:04:d4:35,35.379762,-92
1b:24:21:04:d4:35,35.925673,-83
