901.611618,-77
902.686546,-85
903.037975,-89
904.18351,-77
904.469119,-81
905.326709,-73
906.196198,-86
906.755397,-79
907.369129,-78
907.612879,-80
908.47176,-72
909.648072,-76
910.468004,-81
911.79932,-79
912.478294,-85
914.503021,-89
915.402459,-80
915.648142,-85
917.080487,-82
919.085585,-84
919.657871,-83
921.080922,-89
921.650487,-85
922.79411,-86
923.652991,-79
924.797914,-88
925.65204,-82
926.805439,-75
928.240456,-79
928.819198,-72
929.980457,-72
930.89922,-80
931.126679,-83
931.985391,-81
932.841718,-92
934.276669,-81
935.125361,-76
936.498785,-85
936.560801,-85
937.434077,-77
937.704251,-86
938.274275,-84
939.715513,-88
940.570579,-80
